67.680000	4.83641   	90.5515   
67.770000	4.84014   	90.4611   
67.860000	4.84388   	90.3706   
67.950000	4.84759   	90.2803   
68.040000	4.85131   	90.19     
68.130000	4.855     	90.0997   
68.220000	4.85869   	90.0095   
68.310000	4.86236   	89.9194   
68.400000	4.86603   	89.8293   
68.490000	4.86968   	89.7393   
68.580000	4.87333   	89.6493   
68.670000	4.87696   	89.5595   
68.760000	4.88059   	89.4696   
68.850000	4.8842    	89.3798   
68.940000	4.8878    	89.29     
69.030000	4.89139   	89.2004   
69.120000	4.89498   	89.1107   
69.210000	4.89854   	89.0212   
69.300000	4.9021    	88.9316   
69.390000	4.90565   	88.8422   
69.480000	4.90919   	88.7528   
69.570000	4.91271   	88.6634   
69.660000	4.91623   	88.5741   
69.750000	4.91973   	88.4849   
69.840000	4.92323   	88.3957   
69.930000	4.92671   	88.3066   
70.020000	4.93019   	88.2175   
70.110000	4.93365   	88.1285   
70.200000	4.9371    	88.0395   
70.290000	4.94054   	87.9506   
70.380000	4.94397   	87.8617   
70.470000	4.94739   	87.7729   
70.560000	4.9508    	87.6842   
70.650000	4.95419   	87.5955   
70.740000	4.95758   	87.5068   
70.830000	4.96095   	87.4183   
70.920000	4.96432   	87.3297   
71.010000	4.96767   	87.2412   
71.100000	4.97102   	87.1528   
71.190000	4.97435   	87.0644   
71.280000	4.97767   	86.9761   
71.370000	4.98098   	86.8878   
71.460000	4.98428   	86.7996   
71.550000	4.98756   	86.7114   
71.640000	4.99084   	86.6233   
71.730000	4.9941    	86.5353   
71.820000	4.99736   	86.4472   
71.910000	5.0006    	86.3593   
72.000000	5.00384   	86.2714   
72.090000	5.00706   	86.1836   
72.180000	5.01027   	86.0957   
72.270000	5.01346   	86.008    
72.360000	5.01666   	85.9203   
72.450000	5.01983   	85.8327   
72.540000	5.023     	85.7451   
72.630000	5.02615   	85.6576   
72.720000	5.0293    	85.57     
72.810000	5.03243   	85.4826   
72.900000	5.03555   	85.3952   
72.990000	5.03866   	85.3079   
73.080000	5.04176   	85.2206   
73.170000	5.04484   	85.1334   
73.260000	5.04792   	85.0462   
73.350000	5.05098   	84.9591   
73.440000	5.05404   	84.872    
73.530000	5.05708   	84.785    
73.620000	5.06012   	84.698    
73.710000	5.06313   	84.6111   
73.800000	5.06615   	84.5242   
73.890000	5.06914   	84.4374   
73.980000	5.07213   	84.3506   
74.070000	5.0751    	84.2639   
74.160000	5.07807   	84.1772   
74.250000	5.08101   	84.0906   
74.340000	5.08396   	84.004    
74.430000	5.08688   	83.9175   
74.520000	5.08981   	83.831    
