34.581200	2375.25   	1.741064	6.19222e+06	1.741064	581.994   	17.318672	85.5094   	17.318672	85.5094   	
34.761050	2327.96   	1.749871	6.06851e+06	1.749871	582.234   	17.408613	85.6354   	17.408613	85.6354   	
34.940900	2281.86   	1.758679	5.94787e+06	1.758679	582.476   	17.498554	85.7623   	17.498554	85.7623   	
35.120750	2236.91   	1.767487	5.83022e+06	1.767487	582.72    	17.588495	85.8901   	17.588495	85.8901   	
35.300600	2193.09   	1.776294	5.71546e+06	1.776294	582.965   	17.678436	86.0187   	17.678436	86.0187   	
35.480450	2150.36   	1.785102	5.60352e+06	1.785102	583.211   	17.768377	86.1483   	17.768377	86.1483   	
35.660300	2108.69   	1.793910	5.4943e+06	1.793910	583.459   	17.858318	86.2788   	17.858318	86.2788   	
35.840150	2068.04   	1.802717	5.38773e+06	1.802717	583.708   	17.948259	86.4101   	17.948259	86.4101   	
36.020000	2028.38   	1.811525	5.28373e+06	1.811525	583.959   	18.038200	86.5424   	18.038200	86.5424   	
36.199850	1989.69   	1.820332	5.18223e+06	1.820332	584.21    	18.128141	86.6756   	18.128141	86.6756   	
36.379700	1951.94   	1.829140	5.08315e+06	1.829140	584.464   	18.218082	86.8097   	18.218082	86.8097   	
36.559550	1915.09   	1.837948	4.98643e+06	1.837948	584.719   	18.308023	86.9447   	18.308023	86.9447   	
36.739400	1879.13   	1.846755	4.89201e+06	1.846755	584.975   	18.397964	87.0806   	18.397964	87.0806   	
36.919250	1844.03   	1.855563	4.7998e+06	1.855563	585.232   	18.487905	87.2175   	18.487905	87.2175   	
37.099100	1809.77   	1.864371	4.70976e+06	1.864371	585.492   	18.577846	87.3553   	18.577846	87.3553   	
37.278950	1776.31   	1.873178	4.62182e+06	1.873178	585.753   	18.667787	87.494    	18.667787	87.494    	
37.458800	1743.64   	1.881986	4.53593e+06	1.881986	586.014   	18.757728	87.6337   	18.757728	87.6337   	
37.638650	1711.73   	1.890793	4.45202e+06	1.890793	586.278   	18.847669	87.7743   	18.847669	87.7743   	
37.818500	1680.57   	1.899601	4.37004e+06	1.899601	586.543   	18.937610	87.9159   	18.937610	87.9159   	
37.998350	1650.12   	1.908409	4.28994e+06	1.908409	586.809   	19.027551	88.0584   	19.027551	88.0584   	
38.178200	1620.38   	1.917216	4.21167e+06	1.917216	587.077   	19.117492	88.2019   	19.117492	88.2019   	
38.358050	1591.33   	1.926024	4.13518e+06	1.926024	587.347   	19.207433	88.3464   	19.207433	88.3464   	
38.537900	1562.93   	1.934832	4.06041e+06	1.934832	587.618   	19.297374	88.4918   	19.297374	88.4918   	
38.717750	1535.19   	1.943639	3.98733e+06	1.943639	587.889   	19.387315	88.6382   	19.387315	88.6382   	
38.897600	1508.07   	1.952447	3.91588e+06	1.952447	588.163   	19.477256	88.7856   	19.477256	88.7856   	
39.077450	1481.56   	1.961254	3.84603e+06	1.961254	588.439   	19.567197	88.934    	19.567197	88.934    	
39.257300	1455.64   	1.970062	3.77773e+06	1.970062	588.715   	19.657138	89.0834   	19.657138	89.0834   	
39.437150	1430.31   	1.978870	3.71094e+06	1.978870	588.992   	19.747079	89.2337   	19.747079	89.2337   	
39.617000	1405.53   	1.987677	3.64562e+06	1.987677	589.273   	19.837020	89.3851   	19.837020	89.3851   	
39.796850	1381.31   	1.996485	3.58173e+06	1.996485	589.554   	19.926961	89.5374   	19.926961	89.5374   	
39.976700	1357.61   	2.005293	3.51923e+06	2.005293	589.836   	20.016902	89.6908   	20.016902	89.6908   	
40.156550	1334.44   	2.014100	3.45809e+06	2.014100	590.12    	20.106843	89.8452   	20.106843	89.8452   	
40.336400	1311.77   	2.022908	3.39828e+06	2.022908	590.407   	20.196784	90.0006   	20.196784	90.0006   	
40.516250	1289.59   	2.031715	3.33975e+06	2.031715	590.694   	20.286725	90.157    	20.286725	90.157    	
40.696100	1267.89   	2.040523	3.28247e+06	2.040523	590.982   	20.376666	90.3145   	20.376666	90.3145   	
40.875950	1246.66   	2.049331	3.22642e+06	2.049331	591.272   	20.466607	90.473    	20.466607	90.473    	
41.055800	1225.89   	2.058138	3.17156e+06	2.058138	591.564   	20.556548	90.6325   	20.556548	90.6325   	
41.235650	1205.55   	2.066946	3.11787e+06	2.066946	591.857   	20.646489	90.7931   	20.646489	90.7931   	
41.415500	1185.65   	2.075754	3.0653e+06	2.075754	592.151   	20.736430	90.9547   	20.736430	90.9547   	
41.595350	1166.17   	2.084561	3.01384e+06	2.084561	592.448   	20.826371	91.1174   	20.826371	91.1174   	
41.775200	1147.09   	2.093369	2.96345e+06	2.093369	592.746   	20.916312	91.2812   	20.916312	91.2812   	
41.955050	1128.42   	2.102176	2.91411e+06	2.102176	593.045   	21.006253	91.446    	21.006253	91.446    	
42.134900	1110.14   	2.110984	2.8658e+06	2.110984	593.345   	21.096194	91.6119   	21.096194	91.6119   	
42.314750	1092.23   	2.119792	2.81848e+06	2.119792	593.648   	21.186135	91.7789   	21.186135	91.7789   	
42.494600	1074.7    	2.128599	2.77214e+06	2.128599	593.952   	21.276076	91.947    	21.276076	91.9469   	
42.674450	1057.53   	2.137407	2.72674e+06	2.137407	594.257   	21.366017	92.1161   	21.366017	92.1161   	
42.854300	1040.71   	2.146215	2.68227e+06	2.146215	594.565   	21.455958	92.2864   	21.455958	92.2864   	
43.034150	1024.23   	2.155022	2.6387e+06	2.155022	594.873   	21.545899	92.4577   	21.545899	92.4577   	
43.214000	1008.08   	2.163830	2.59602e+06	2.163830	595.183   	21.635840	92.6302   	21.635840	92.6302   	
43.393850	992.267   	2.172637	2.55419e+06	2.172637	595.494   	21.725781	92.8038   	21.725781	92.8038   	
43.573700	976.769   	2.181445	2.51321e+06	2.181445	595.808   	21.815722	92.9785   	21.815722	92.9785   	
43.753550	961.581   	2.190253	2.47304e+06	2.190253	596.123   	21.905663	93.1543   	21.905663	93.1543   	
43.933400	946.697   	2.199060	2.43367e+06	2.199060	596.439   	21.995604	93.3313   	21.995604	93.3313   	
44.113250	932.109   	2.207868	2.39508e+06	2.207868	596.757   	22.085545	93.5094   	22.085545	93.5094   	
